Y,X1,X2,X3,X4
0.0,1.0,0.0,-1.4654420527170169,1.1906204740156532
2.0,1.0,0.0,-0.7815068100308213,3.147622657126562
5.0,1.0,0.0,-0.6216020283055814,1.863179761941471
2.0,1.0,1.0,-1.1472038598531826,2.229126645243344
2.0,1.0,0.0,-0.5719070841202778,2.543160733161356
4.0,1.0,0.0,-0.7549048669260144,4.107858110413687
12.0,1.0,0.0,0.3873771329660134,3.2953494341234784
0.0,1.0,0.0,0.03141025147709428,0.4743404071011874
5.0,1.0,1.0,0.504454737673628,2.01683618895723
17.0,1.0,1.0,2.6598711162126207,1.6384260022523558
4.0,1.0,0.0,0.12017667199117357,2.404448728455142
7.0,1.0,1.0,0.31365205521828704,1.966985516325186
5.0,1.0,1.0,-0.4991816573825347,4.197321828737636
2.0,1.0,1.0,-1.0166096470935182,3.108047948173825
2.0,1.0,0.0,-0.4270207781998696,2.261626391168948
1.0,1.0,0.0,-0.2656029020071313,1.8588542455727184
8.0,1.0,0.0,0.5990579762572842,4.150831405724812
12.0,1.0,1.0,1.1021443302317366,2.559664720638054
8.0,1.0,1.0,0.6512161409805156,2.2955567433550574
2.0,1.0,0.0,-0.06299769319643161,1.6844127701759806
1.0,1.0,1.0,-0.1111896152853277,1.6554801671094386
3.0,1.0,0.0,-0.3151841741799075,2.8787175691824745
5.0,1.0,0.0,-0.6374111699526737,3.1960091212274744
8.0,1.0,1.0,0.4541828974264208,2.464779899927079
7.0,1.0,0.0,0.2579313098535051,1.7758359591103474
5.0,1.0,0.0,-0.35608362620346645,4.2720275761862
2.0,1.0,0.0,0.621074448304988,0.8674197828125196
1.0,1.0,0.0,-0.3187293672396847,-0.02769841294749331
7.0,1.0,0.0,0.8894351759345871,2.8270939666679356
1.0,1.0,1.0,-0.21277525158549954,2.165838198080744
6.0,1.0,1.0,0.25316380221958545,3.6448845104134495
11.0,1.0,1.0,1.2177624340616744,2.5411693845731906
4.0,1.0,0.0,-0.760089442403035,3.827420338031734
3.0,1.0,0.0,-0.19215467931113067,3.5465775273101685
1.0,1.0,1.0,-0.9048184871281612,2.752616763589628
3.0,1.0,0.0,0.11350208442046716,1.0451810209291945
3.0,1.0,1.0,0.01769552531929469,2.2935548729379356
0.0,1.0,0.0,-0.9442678437667991,2.6152373855824083
12.0,1.0,1.0,0.2723325055211372,3.368890767208274
12.0,1.0,1.0,2.0750415778035536,1.452157920905526
3.0,1.0,1.0,0.3216691653567539,0.2512098900885986
2.0,1.0,1.0,-1.7783572234763776,2.6693910998969166
1.0,1.0,0.0,-1.1579464522528746,0.6994629309444278
4.0,1.0,0.0,-0.45175669767505044,4.135286354967929
1.0,1.0,0.0,-1.2161217969148475,1.7451550655890518
5.0,1.0,1.0,-0.006883200194594513,3.034592134161934
6.0,1.0,1.0,0.1639598377855292,3.376291479978182
7.0,1.0,1.0,0.5266324186849465,1.2169160489577933
5.0,1.0,1.0,-0.6634542860399523,4.06438559588087
3.0,1.0,1.0,0.08564153413704034,2.8614663108484844
13.0,1.0,1.0,1.1843330796275309,2.147099614511829
4.0,1.0,0.0,0.21391499284647192,1.9503113571559347
3.0,1.0,0.0,-0.1964170708512014,0.7758384252017465
7.0,1.0,1.0,1.313998252768024,0.17655874653448222
5.0,1.0,1.0,-0.04874225708756977,2.889713795394279
3.0,1.0,0.0,0.11976027967963715,2.599280528770825
2.0,1.0,1.0,0.8119938190892654,1.1401813139716617
1.0,1.0,0.0,0.5160669565307067,2.3595558720985608
2.0,1.0,1.0,-0.09554679121173013,-0.46156530717407995
2.0,1.0,0.0,0.011125510379367903,1.509938259018468
4.0,1.0,0.0,-0.7043984472616374,3.2745808771902496
4.0,1.0,1.0,0.43947345754472567,1.4869051151802233
4.0,1.0,0.0,-0.5174165778898077,1.6483479515847619
1.0,1.0,1.0,-0.21629959730986706,2.8651112040846995
3.0,1.0,0.0,-1.2998212993596758,3.8854438912326144
0.0,1.0,0.0,-0.8721801963487474,1.5005470460954449
3.0,1.0,0.0,-0.5762446343472261,2.72660065489775
3.0,1.0,1.0,-1.356565796241016,3.5644287383080777
1.0,1.0,1.0,0.2062589233848251,1.563853705872599
2.0,1.0,0.0,-2.059102011420247,2.458712366542716
6.0,1.0,1.0,1.0979974155996484,3.38230131628775
3.0,1.0,1.0,0.34808538069297945,1.4116606816071728
2.0,1.0,0.0,-0.7448982570308562,4.134516870065701
5.0,1.0,1.0,-0.5381607022481506,3.0958114194445048
4.0,1.0,0.0,-0.13178431806340776,1.7922314735516862
3.0,1.0,1.0,-1.3715605932846975,4.463059081097003
2.0,1.0,1.0,-0.9666850720734379,2.5446618977142212
1.0,1.0,0.0,1.183845083381265,0.3648354122042827
4.0,1.0,0.0,-0.47104001875862334,0.7264325401793852
3.0,1.0,1.0,-0.3100533509026932,2.8851068819315167
4.0,1.0,0.0,0.5377919499661654,1.6216046735908387
1.0,1.0,0.0,-0.4453552561647718,1.9432802873349475
3.0,1.0,1.0,0.1656797876082693,0.9031419981270474
7.0,1.0,1.0,0.6080979825848113,0.1846486450276965
2.0,1.0,1.0,0.7182751201364757,2.2004356291641844
2.0,1.0,0.0,-0.7257994800706662,2.7428879175090035
5.0,1.0,0.0,-0.14938508238829074,2.6279441018901815
0.0,1.0,1.0,-0.6582637734869297,-0.16040559654794873
5.0,1.0,1.0,0.7963094010229732,1.8309302106494025
6.0,1.0,1.0,2.075189055915555,2.2294070009215687
3.0,1.0,1.0,0.6165261147504596,0.9606231690177967
5.0,1.0,0.0,-0.10573182812972076,1.713373592124289
1.0,1.0,1.0,-0.6080391650146508,0.750130663664728
4.0,1.0,0.0,0.05140571523437018,1.7691736033085106
7.0,1.0,0.0,0.573589176924805,2.4543713218298135
1.0,1.0,1.0,0.15641170088565987,2.5008360519719943
3.0,1.0,0.0,-0.5743898036226843,2.4118135748570615
1.0,1.0,0.0,-0.44135405307664566,1.046561069634318
2.0,1.0,1.0,-1.0816306663759283,0.8716303743244151
3.0,1.0,0.0,0.661190936885441,2.3895306480611844
12.0,1.0,1.0,0.3245659730565245,3.4998102210485054
21.0,1.0,1.0,1.8630081545654114,3.4236160190614284
2.0,1.0,1.0,-0.03596240491604291,0.6397633835337773
2.0,1.0,1.0,-1.1290586352039034,2.1837405022787344
11.0,1.0,1.0,0.8640575329306085,1.3879036985561162
3.0,1.0,0.0,0.3679501135996428,1.980541464935297
4.0,1.0,1.0,-1.0029063999752381,2.7323668237380243
3.0,1.0,0.0,-0.4849892399501376,1.8224604834786038
4.0,1.0,1.0,0.1689259344448706,3.323355749376513
7.0,1.0,1.0,-0.39968928138536336,4.0034872133163475
1.0,1.0,0.0,0.38022457425401796,0.48424943665812403
2.0,1.0,1.0,0.7398938475662581,0.21585671636221826
7.0,1.0,0.0,0.5513129986658487,1.9768602550410712
4.0,1.0,0.0,0.3336867282740133,1.4744188559725648
3.0,1.0,0.0,-0.2227648830044705,1.9276147969937811
6.0,1.0,1.0,0.3179484765864915,2.3239960904570376
8.0,1.0,1.0,0.286769525146864,3.813785328970103
8.0,1.0,0.0,0.5254088277364982,2.2687580378665455
4.0,1.0,1.0,0.1263019914312607,0.5722271333950677
5.0,1.0,1.0,0.3890445290725808,1.0332480848393666
2.0,1.0,1.0,-1.24501684300338,1.8507978245592875
11.0,1.0,1.0,0.8341854679985397,4.975788501830147
5.0,1.0,1.0,-0.2776228203078778,3.9035089412148927
6.0,1.0,0.0,-0.008517097710486421,3.020580562268088
6.0,1.0,0.0,-0.07784847362906913,3.120790284470213
0.0,1.0,0.0,0.2798838165850916,0.720394895584465
3.0,1.0,0.0,-0.26366079375595575,0.7716396404057122
1.0,1.0,0.0,-2.014495809660761,1.2342540594831308
0.0,1.0,0.0,-0.4757551377343432,-1.1572938227049268
0.0,1.0,0.0,-0.7358757292863896,1.83932975629521
4.0,1.0,1.0,-1.1792291726316135,4.013496491542066
1.0,1.0,0.0,-1.5537483117072073,2.406715209943046
3.0,1.0,0.0,-0.2873325471492096,0.7245347223493585
5.0,1.0,0.0,0.8593822276093577,2.5852095038517704
4.0,1.0,1.0,-0.8591678571449939,2.8306361721853195
2.0,1.0,0.0,-1.3070981547799752,1.9535720461850221
2.0,1.0,0.0,-0.6781975442068312,2.9831662518379183
12.0,1.0,0.0,1.0603403502334199,3.6655462378332553
9.0,1.0,1.0,0.4108315074109459,2.627504917003111
3.0,1.0,0.0,-0.5595925258904767,2.957712718482064
2.0,1.0,1.0,0.0045761455184842315,0.025875485484932792
2.0,1.0,0.0,1.0118910734689863,0.432800525610046
3.0,1.0,1.0,-0.9465644953282188,1.8680194718765601
15.0,1.0,1.0,0.9438139837578272,4.046747621332786
1.0,1.0,1.0,-1.6632184946104736,0.061499084317629515
0.0,1.0,0.0,-1.3114006173819557,1.9376752641851995
0.0,1.0,1.0,-2.166220322058067,-0.8735478636789051
5.0,1.0,0.0,-0.20769551849373366,1.9958350007037151
2.0,1.0,0.0,-0.49807645963073344,1.372402171536283
10.0,1.0,1.0,1.2236943724879585,3.3426313331869966
4.0,1.0,1.0,-0.42252495736468476,2.6181635345845304
6.0,1.0,1.0,-0.10789838725346873,1.8432285625533762
13.0,1.0,1.0,1.6023490283281938,3.299700236029986
0.0,1.0,0.0,-0.9159519820627497,-0.7696548817200177
10.0,1.0,1.0,0.40911947279837063,4.176802910502524
1.0,1.0,0.0,0.1471832066923559,0.8523280859067509
2.0,1.0,1.0,-1.1754535365186376,2.195417454682644
3.0,1.0,1.0,-0.512826325391218,2.2256754757627055
7.0,1.0,0.0,-0.7651659540443159,3.1395573471447618
1.0,1.0,1.0,-0.8198967055351306,2.979914148808811
11.0,1.0,1.0,0.1172904666747076,2.8213037029584354
8.0,1.0,1.0,0.7503379445479427,3.0253431967558537
1.0,1.0,1.0,-0.15000619131121323,0.8390018553338758
9.0,1.0,1.0,1.3572988867167552,2.4361571273447096
2.0,1.0,0.0,-0.5633426974976838,2.1721667774687483
3.0,1.0,0.0,1.292344000892899,0.42666573492104587
4.0,1.0,0.0,0.11958538614699674,2.9272265620794666
6.0,1.0,1.0,1.4146814825745826,1.6611921652185921
0.0,1.0,0.0,-1.2908276373721381,0.4718991947962463
7.0,1.0,1.0,-0.11299585490533154,2.3498976146968897
18.0,1.0,0.0,1.8539357703390866,3.3767130292869925
3.0,1.0,1.0,-0.45093812172008707,2.397327432294051
2.0,1.0,1.0,-0.060593605855287634,0.9670371655225409
5.0,1.0,1.0,1.5427614586480274,1.8867022556289739
1.0,1.0,0.0,0.37719368065758296,2.2548685379466553
8.0,1.0,1.0,0.2723753049779372,4.220566952432998
1.0,1.0,0.0,0.444264661678335,2.2993481735216923
0.0,1.0,0.0,-1.9294536889879745,-0.3664192271326352
7.0,1.0,1.0,0.9209899102922812,2.150238481638692
10.0,1.0,1.0,0.6330978498385207,2.3039760076593456
4.0,1.0,1.0,-0.6271936312241373,1.9545277767298612
8.0,1.0,1.0,0.166247158244465,2.316180288124669
2.0,1.0,0.0,0.05994241152384716,3.5282390231205105
2.0,1.0,0.0,0.49888859145548803,0.2645108223021948
0.0,1.0,0.0,-1.3867198687588427,1.665005048907497
1.0,1.0,1.0,-1.459571334869666,0.2622546470685232
0.0,1.0,1.0,-0.2303978405312232,0.6480907297565486
7.0,1.0,1.0,1.7317505002983817,2.6391067674534416
1.0,1.0,1.0,-0.29026566743557425,0.726423998008829
3.0,1.0,0.0,0.6271410766728059,2.772386636198198
5.0,1.0,1.0,0.9421330362519411,1.0461048017834567
1.0,1.0,0.0,-0.702846510754043,2.0645550313982133
3.0,1.0,0.0,0.17170683570482304,3.0757634614780827
6.0,1.0,0.0,0.5820418572749069,2.4354402796985952
8.0,1.0,1.0,0.6527176658357707,1.846419008908112
3.0,1.0,1.0,0.9353167605509836,1.6965243972294821
0.0,1.0,1.0,0.09125595772849679,0.18414764503577952
11.0,1.0,1.0,0.4836181228647065,3.307402627446728
0.0,1.0,1.0,-1.06217032867647,0.3215892171247767
4.0,1.0,0.0,0.3324083062238053,2.508709166318382
2.0,1.0,0.0,0.1653212971212127,-0.8384310366070662
5.0,1.0,0.0,-0.0551817845077075,3.335140828712487
7.0,1.0,1.0,-0.14983172530499583,5.4504270059920135
4.0,1.0,0.0,0.11575256047430864,1.621363519991585
2.0,1.0,0.0,-1.405793044608704,4.300680279445341
1.0,1.0,0.0,-1.039550111363991,2.5028613908125177
4.0,1.0,1.0,-0.23546066920164604,0.032925380773110025
6.0,1.0,0.0,-0.4247653155803361,2.252926230036478
11.0,1.0,1.0,0.8680621537801815,3.425657642150445
0.0,1.0,1.0,-0.11859654134640346,-0.41998997252437253
2.0,1.0,0.0,0.643417900451559,0.32633605049416103
11.0,1.0,1.0,0.7725853855985868,1.9120776097313688
2.0,1.0,1.0,0.37213171067394196,2.19102631640103
6.0,1.0,1.0,-0.08087615865610451,3.423150550200326
5.0,1.0,0.0,0.5846118040379243,1.8026203697959877
2.0,1.0,0.0,-1.615149300428124,2.3640990744393564
29.0,1.0,1.0,3.1395164476628334,3.7899970383572708
2.0,1.0,0.0,-0.4632823405813159,3.01774918606129
5.0,1.0,0.0,0.38455919052009097,2.9941464977033534
1.0,1.0,1.0,-1.2279208103806316,1.970154679063524
5.0,1.0,0.0,0.1966584449789133,3.031958696905226
4.0,1.0,1.0,-0.250491352127829,2.038623660403659
6.0,1.0,0.0,1.4133282084985312,1.4235995062834739
6.0,1.0,1.0,-0.6623195964346819,3.195520527900128
16.0,1.0,1.0,0.7227067281665631,4.456646613719677
3.0,1.0,1.0,-0.12336191081621284,2.686890028877502
14.0,1.0,1.0,0.19930793698730687,5.255418853544402
5.0,1.0,1.0,0.6600005401939989,2.036156697787798
1.0,1.0,0.0,-0.057334327650995914,-0.46059036616249327
3.0,1.0,0.0,-0.19837046967468455,1.846747221481683
5.0,1.0,1.0,-0.6433035869262306,2.7601301683407153
4.0,1.0,0.0,1.330797184485522,1.1423944034836562
1.0,1.0,0.0,-0.1369272022308349,-0.5957496770098203
15.0,1.0,0.0,1.0147481707205197,4.645462391900432
3.0,1.0,1.0,0.675589389784602,-1.0655608540537578
5.0,1.0,0.0,-0.04973524524132816,1.0889352018715823
4.0,1.0,1.0,0.15899310995048557,2.691787868027537
12.0,1.0,1.0,0.0003529552343858877,4.144904184736132
10.0,1.0,1.0,0.1015017268623965,4.2308605992410815
4.0,1.0,1.0,0.08385396828417041,2.1634808019669562
1.0,1.0,0.0,-0.1845211395424095,1.7643361875689902
5.0,1.0,0.0,0.44676111473291097,0.5435386901082802
1.0,1.0,0.0,-0.6019316651946482,1.9125804712602896
6.0,1.0,0.0,1.1405147110376204,1.1274256096622408
0.0,1.0,0.0,-0.6951849774030592,0.1496249004738721
2.0,1.0,1.0,-0.20118062245622037,1.9920264307557238
6.0,1.0,0.0,0.6225345730353402,1.9844565556464124
1.0,1.0,0.0,-0.8783208124694871,1.0910493034157145
10.0,1.0,1.0,1.0643753709860697,2.312154394325338
0.0,1.0,0.0,-1.5411827309472257,1.438414408818542
8.0,1.0,1.0,-0.19392046688224276,2.320931296335522
1.0,1.0,0.0,-1.5182870929873529,0.572194417299374
3.0,1.0,1.0,1.3500107349112205,0.5190847859907524
3.0,1.0,0.0,-0.06885315350571518,1.3818323676218334
19.0,1.0,1.0,0.38361416133796583,2.931582333008883
3.0,1.0,1.0,-0.2640730273936437,3.2789683757900088
4.0,1.0,0.0,0.17397623491206832,3.4703053676154494
2.0,1.0,1.0,-0.7435334268618126,1.5164271079132334
16.0,1.0,0.0,0.8864058703567009,5.648874289670463
3.0,1.0,0.0,-0.3695569939741139,2.335075952296166
2.0,1.0,1.0,-0.9145043792327352,1.8788118786386028
4.0,1.0,0.0,1.1295840267372492,0.7805796805779726
0.0,1.0,0.0,-1.2818577533359283,2.054873426189675
3.0,1.0,1.0,-0.45535358235113993,3.972411847876159
2.0,1.0,0.0,0.20201434351007058,2.2106719336829994
6.0,1.0,1.0,0.1857506854403877,2.320986123914443
1.0,1.0,1.0,0.8783111710489746,1.7477610875120857
0.0,1.0,0.0,-0.7844074074532285,1.252959578617915
8.0,1.0,1.0,0.6262852497264108,1.176219660704762
1.0,1.0,1.0,-1.022255805722124,0.9158730439773652
7.0,1.0,0.0,-0.5065177866657663,3.8091906240510074
0.0,1.0,1.0,-1.6204093033268885,-1.2692030765063005
0.0,1.0,1.0,-0.6734682697569141,0.5833310334858701
15.0,1.0,1.0,2.043035712516376,0.9391415451029486
3.0,1.0,1.0,-1.4765492780310643,2.4357126413338053
1.0,1.0,1.0,-1.2718787573856738,1.7552164332286009
0.0,1.0,0.0,-0.985497926733999,-0.41091764750345483
4.0,1.0,1.0,0.18393187049844423,1.7286366110992368
3.0,1.0,1.0,-0.2624579439427184,-0.8253785333968882
4.0,1.0,0.0,0.9347666413646775,1.1994758621244217
6.0,1.0,1.0,0.689194148491959,1.975067974561809
16.0,1.0,1.0,1.4850552533500152,2.406417801921433
3.0,1.0,0.0,-1.1273149071044413,2.616137914239755
2.0,1.0,0.0,-0.8667769024105048,1.9793364375423128
6.0,1.0,1.0,-0.49653225368361525,3.471542236234409
3.0,1.0,1.0,0.11347468394083117,0.9442791145944427
7.0,1.0,1.0,1.007020608566972,3.9422615034489796
5.0,1.0,0.0,0.29851738811110984,3.49418384666044
3.0,1.0,1.0,-0.9063977111445661,1.3032066552891524
1.0,1.0,0.0,-0.844409399920022,1.1956956435753723
3.0,1.0,1.0,-1.2603195339008335,3.4317665416483853
1.0,1.0,1.0,-0.7369502621000252,0.32435753868712847
2.0,1.0,0.0,-0.5686278389228158,1.6958729530426082
2.0,1.0,0.0,-0.047941264413055906,1.5509167990349688
4.0,1.0,0.0,-0.6356802569277125,1.6248012243791106
3.0,1.0,1.0,-0.28312742667437096,3.217319429032651
2.0,1.0,0.0,0.5812720155443771,0.835552161058501
12.0,1.0,1.0,1.5171207368682542,2.2517337934553368
18.0,1.0,0.0,0.37436773897646813,5.046937229076696
25.0,1.0,1.0,1.4833462077846262,4.459879583196326
4.0,1.0,1.0,0.6496365873493342,2.747998961602711
5.0,1.0,0.0,1.3987018319853886,1.0023290223568468
3.0,1.0,0.0,0.4570059296179294,0.6176764964952695
8.0,1.0,1.0,0.6785512374266292,2.7770610715692166
6.0,1.0,1.0,-0.11600006790683051,3.2551474787934365
1.0,1.0,0.0,0.3497423183294528,0.030256213906991736
2.0,1.0,1.0,-0.9837754075821762,2.163176238431729
1.0,1.0,1.0,0.7293734105967122,0.5027585417810527
3.0,1.0,1.0,-1.0134418143702832,2.1766266135832013
12.0,1.0,1.0,1.3038419911490515,3.6294517223443163
10.0,1.0,1.0,0.1926458799957454,3.2530379051336835
9.0,1.0,0.0,0.8353419097957813,2.251968631107433
11.0,1.0,0.0,0.6803738850568193,3.485517206527723
4.0,1.0,1.0,-0.44427529329331816,1.2768809918712831
0.0,1.0,0.0,-1.9576741136754996,2.711363989403581
3.0,1.0,1.0,0.6114861677021982,1.782507086818912
8.0,1.0,0.0,-0.2756868000364501,4.572770011117318
3.0,1.0,1.0,-0.4984828085657974,1.4667176492315857
2.0,1.0,0.0,1.5086551474432037,1.3815472171383463
3.0,1.0,1.0,-0.28811982041125117,1.740840549106574
1.0,1.0,1.0,-0.02588313639849585,0.9778304766517374
5.0,1.0,1.0,-0.09542416508502324,2.4618950483593514
6.0,1.0,0.0,-0.09635823731750595,3.507390473888693
2.0,1.0,1.0,0.523299694469636,0.9786084473667369
8.0,1.0,0.0,0.47535978266996703,3.7147966589362715
14.0,1.0,1.0,1.4824796091492543,4.036658124763299
8.0,1.0,1.0,0.5420785792001983,2.519910447174772
7.0,1.0,1.0,0.5876609911838014,2.5412420489345293
14.0,1.0,1.0,0.8750991353429147,3.9854775319644435
4.0,1.0,0.0,-1.4475178431673241,2.0724859567314353
13.0,1.0,1.0,0.42886664259408824,2.904965072006892
3.0,1.0,0.0,0.9738178835896383,2.2492939207774096
4.0,1.0,0.0,0.4147348302854375,2.132648123280288
2.0,1.0,0.0,-0.10776584047734622,1.7305830641459472
19.0,1.0,1.0,1.2224528121172908,4.766496123895546
6.0,1.0,0.0,1.027016956763166,0.5218294092207036
4.0,1.0,0.0,-0.666191032815392,2.797798364301875
12.0,1.0,1.0,0.35512628461473855,3.005933923029594
10.0,1.0,0.0,0.07684358824625204,3.728058479541044
1.0,1.0,1.0,0.6169159980591384,0.5780359568364346
6.0,1.0,1.0,1.3076289359244777,3.3999266973977758
10.0,1.0,1.0,1.3778757311042051,3.0062093063808053
10.0,1.0,0.0,2.134258130861391,1.9716692357722003
5.0,1.0,0.0,-0.21213093710244335,3.444432780414279
4.0,1.0,1.0,0.3017410449478619,1.0714632380694047
3.0,1.0,1.0,-0.3064369826722633,2.616503843769533
6.0,1.0,1.0,1.2218951096069386,0.24768908190793582
4.0,1.0,0.0,-0.28165665454677713,3.2839333103940884
8.0,1.0,0.0,0.41060293798304826,1.8828232205742763
1.0,1.0,0.0,-0.5426649567694656,2.1437575343063964
14.0,1.0,1.0,1.1181718293386245,1.9479188746377043
2.0,1.0,0.0,-1.105379675246467,1.6982932819549288
3.0,1.0,1.0,-0.3591814810096877,2.3085348918868815
1.0,1.0,0.0,-0.5450262791211293,2.135247652357832
6.0,1.0,1.0,1.3117221003605908,1.4981231690081676
3.0,1.0,0.0,0.4912367711362407,2.332437115960581
3.0,1.0,0.0,1.2050740077376332,-1.5225593787569132
3.0,1.0,1.0,-1.7476735315875518,1.3331691433527972
1.0,1.0,1.0,-1.1229391734309517,-0.7502911953527711
5.0,1.0,0.0,-0.1526563542989125,2.10118739596359
5.0,1.0,0.0,0.9102458015111706,3.3319333773538222
3.0,1.0,1.0,1.0218521964673741,0.551139299479688
4.0,1.0,1.0,-0.1281887113759193,2.087710422453264
3.0,1.0,1.0,0.39071444589750004,1.870703922942172
3.0,1.0,1.0,0.07117797222668212,0.6478582854651813
20.0,1.0,0.0,1.7941430374863145,4.610954315741323
6.0,1.0,1.0,0.5413591483038842,1.59328609820903
4.0,1.0,0.0,0.7839530706263576,2.7309874802440532
2.0,1.0,1.0,-0.11959541894105066,2.5655235257751343
3.0,1.0,1.0,-0.7763270836601466,3.189634436556882
2.0,1.0,1.0,-0.4258168156568267,2.039455661925885
8.0,1.0,0.0,-0.36400007451226557,4.683405822520968
3.0,1.0,0.0,0.15940529979862192,1.784816970728322
1.0,1.0,0.0,-1.6768180877841363,0.8152551522740681
24.0,1.0,0.0,0.9862831997324454,5.607762683406312
5.0,1.0,0.0,-0.1293075214371922,3.3293243399976666
3.0,1.0,0.0,0.37097494768625483,1.676017922224518
1.0,1.0,0.0,-1.0195581916868264,2.108499068542069
11.0,1.0,1.0,1.4906308739596446,2.3884823919348928
8.0,1.0,1.0,-0.7831853576504472,2.977972966145625
5.0,1.0,1.0,0.38650747884153325,1.7756803202510887
8.0,1.0,1.0,1.5293041929604962,2.249813788764545
6.0,1.0,0.0,0.0687166417678034,2.5639896113401486
10.0,1.0,0.0,0.5626315397197579,5.470299175745165
7.0,1.0,0.0,-1.1923831920584322,3.3874246538555166
1.0,1.0,0.0,-1.2930769789302743,1.7451276099013282
4.0,1.0,0.0,-1.3125729085995528,2.8710690151312006
2.0,1.0,0.0,-0.3620476052577618,1.3826234818604248
3.0,1.0,1.0,1.6706491906798515,0.5928417563099588
3.0,1.0,0.0,-0.053951127168812285,0.08834819345792622
9.0,1.0,1.0,0.09364168342492657,3.001668887237134
0.0,1.0,0.0,-0.10747914265630679,0.8537731609215129
1.0,1.0,0.0,0.18751931320480536,0.5596976751905922
2.0,1.0,0.0,0.7534432791808648,2.749928191888937
2.0,1.0,1.0,-0.648997968711089,0.5731600224811193
5.0,1.0,1.0,-0.17245002101730422,2.529519937252944
0.0,1.0,0.0,-1.9813243705456285,2.6903879459849
